int_rate,term,acc_open_past_24mths,annual_inc,dti,fico,loan_amnt,tot_hi_cred_lim,avg_cur_bal,total_bc_limit,period
9.99,36.0,2.0,30000.0,18.4,707.0,12650.0,21401.0,3330.0,12900.0,train
17.14,60.0,2.0,37440.0,5.83,692.0,13375.0,10100.0,1805.0,6600.0,train
12.99,36.0,1.0,43590.0,8.04,677.0,8000.0,319400.0,45790.0,10400.0,train
12.49,36.0,4.0,130000.0,5.37,667.0,15000.0,64960.0,2589.0,48800.0,train
6.03,36.0,3.0,75000.0,15.2,722.0,5000.0,377473.0,22060.0,9200.0,train
6.39,36.0,2.0,55000.0,14.71,822.0,20000.0,161184.0,31681.0,15000.0,train
12.39,36.0,3.0,40000.0,29.58,712.0,6000.0,153985.0,18458.0,1500.0,train
8.94,36.0,,67275.0,12.49,777.0,6500.0,,,,train
8.67,36.0,6.0,50000.0,15.79,662.0,6000.0,34150.0,3724.0,2200.0,train
7.62,36.0,4.0,65000.0,28.66,727.0,24000.0,157285.0,9124.0,34100.0,train
9.17,36.0,6.0,70000.0,15.16,742.0,3000.0,281650.0,33702.0,6000.0,train
8.18,36.0,9.0,50000.0,15.15,672.0,8000.0,36825.0,3722.0,7300.0,train
12.99,60.0,4.0,47000.0,5.9,672.0,10800.0,15800.0,751.0,8900.0,train
11.55,36.0,2.0,100200.0,24.07,697.0,8800.0,193113.0,12656.0,18000.0,train
11.11,60.0,,88000.0,16.62,762.0,17000.0,,,,train
9.49,60.0,3.0,40000.0,24.21,682.0,15000.0,206704.0,6592.0,26300.0,train
6.03,36.0,2.0,67238.0,24.85,792.0,8000.0,252029.0,11962.0,54600.0,train
22.15,60.0,2.0,72000.0,39.15,662.0,25375.0,263555.0,17851.0,13600.0,train
14.65,36.0,18.0,180000.0,32.51,692.0,8000.0,264764.0,6832.0,34500.0,train
15.61,36.0,7.0,58000.0,28.8,667.0,4500.0,214981.0,10986.0,15700.0,train
16.29,60.0,3.0,50000.0,8.83,667.0,13500.0,14000.0,2065.0,5000.0,train
22.7,60.0,2.0,112000.0,16.21,672.0,35000.0,294295.0,30893.0,23100.0,train
15.8,60.0,3.0,54000.0,17.33,702.0,16000.0,183881.0,25397.0,14100.0,train
11.67,36.0,2.0,55000.0,19.2,672.0,15000.0,121462.0,8084.0,7500.0,train
19.99,60.0,6.0,62000.0,26.21,677.0,12000.0,175419.0,11125.0,0.0,train
19.72,36.0,2.0,47500.0,32.72,682.0,15000.0,80454.0,4425.0,5300.0,train
9.76,36.0,4.0,41000.0,18.97,697.0,3000.0,,,24300.0,train
7.9,36.0,2.0,39500.0,6.11,722.0,6000.0,,,6400.0,train
19.05,60.0,2.0,92000.0,18.93,702.0,23675.0,433606.0,36234.0,37194.0,train
12.69,60.0,3.0,60000.0,13.52,677.0,15000.0,40312.0,3308.0,3300.0,train
6.03,36.0,4.0,151200.0,23.13,687.0,25000.0,933234.0,37582.0,122700.0,train
22.15,60.0,9.0,66000.0,20.96,682.0,13025.0,52544.0,3391.0,5200.0,train
15.59,36.0,5.0,52000.0,36.56,732.0,9600.0,318894.0,16175.0,27300.0,train
16.78,60.0,2.0,70000.0,14.56,697.0,25000.0,59884.0,4157.0,31600.0,train
17.57,36.0,10.0,45000.0,18.59,687.0,5500.0,238955.0,11767.0,18000.0,train
16.99,60.0,11.0,51700.0,29.39,707.0,16800.0,272549.0,16074.0,14900.0,train
14.65,60.0,4.0,90000.0,32.74,662.0,24000.0,112717.0,10372.0,800.0,train
7.89,36.0,6.0,75000.0,21.02,667.0,6400.0,71825.0,2505.0,11800.0,train
8.9,36.0,2.0,37000.0,10.48,682.0,11100.0,24233.0,1225.0,8800.0,train
13.99,36.0,5.0,41500.0,16.86,687.0,10000.0,,,11600.0,train
8.19,36.0,4.0,55000.0,19.86,697.0,11200.0,196082.0,18025.0,16000.0,train
12.69,36.0,5.0,50000.0,17.45,667.0,14000.0,36671.0,2854.0,12400.0,train
19.05,60.0,5.0,50000.0,16.39,682.0,21625.0,118985.0,7200.0,19000.0,train
6.24,36.0,2.0,165000.0,13.36,717.0,28800.0,172927.0,13125.0,34500.0,train
20.49,60.0,3.0,45000.0,10.32,677.0,15250.0,211927.0,21516.0,6800.0,train
16.24,36.0,4.0,49000.0,26.55,677.0,4000.0,62603.0,8204.0,7300.0,train
6.03,36.0,4.0,70000.0,14.2,747.0,12000.0,241600.0,13282.0,20000.0,train
20.99,60.0,,41640.0,21.58,677.0,20000.0,,,,train
7.69,36.0,14.0,95000.0,18.8,737.0,12000.0,170294.0,10589.0,26800.0,train
20.2,36.0,10.0,43850.0,6.65,662.0,5075.0,8700.0,271.0,6000.0,train
11.14,36.0,0.0,75000.0,26.17,707.0,20675.0,680205.0,64094.0,73500.0,train
9.99,60.0,5.0,105000.0,21.18,737.0,35000.0,331246.0,12964.0,78500.0,train
11.53,36.0,5.0,25000.0,28.32,687.0,6650.0,35139.0,2740.0,6200.0,train
9.62,36.0,,48000.0,19.25,712.0,4000.0,,,,train
17.14,36.0,1.0,150000.0,0.38,682.0,35000.0,37300.0,871.0,37300.0,train
8.18,36.0,1.0,70000.0,10.46,697.0,15000.0,49800.0,1392.0,41600.0,train
9.17,36.0,2.0,150000.0,5.07,682.0,10000.0,378290.0,33239.0,24600.0,train
14.65,36.0,3.0,62500.0,16.03,692.0,11500.0,59277.0,4710.0,27000.0,train
10.16,36.0,10.0,140000.0,16.53,697.0,2500.0,492578.0,42457.0,27500.0,train
14.99,36.0,5.0,34000.0,21.6,662.0,13600.0,21154.0,1960.0,7400.0,train
11.14,36.0,2.0,60000.0,17.96,747.0,15300.0,32400.0,8002.0,12400.0,train
19.52,60.0,4.0,93000.0,13.96,677.0,27600.0,47497.0,2158.0,12200.0,train
15.8,36.0,6.0,40000.0,34.62,662.0,9600.0,174093.0,6769.0,15300.0,train
16.49,60.0,8.0,118000.0,37.57,682.0,35000.0,560581.0,28153.0,34200.0,train
13.11,36.0,3.0,38000.0,23.05,697.0,5000.0,42940.0,1583.0,15900.0,train
19.52,36.0,0.0,33600.0,5.04,662.0,2500.0,6800.0,2032.0,800.0,train
17.77,36.0,5.0,85000.0,27.44,662.0,7350.0,87762.0,7078.0,6300.0,train
12.49,36.0,5.0,98600.0,11.61,692.0,24000.0,282332.0,28436.0,17000.0,train
14.49,60.0,5.0,135000.0,12.73,712.0,35000.0,248463.0,19104.0,17200.0,train
13.65,60.0,6.0,104000.0,23.17,757.0,35000.0,481324.0,40934.0,40200.0,train
13.49,36.0,,32000.0,8.33,672.0,2600.0,,,,train
6.99,36.0,8.0,92000.0,12.16,732.0,17000.0,499244.0,18046.0,50700.0,train
13.35,60.0,4.0,85000.0,11.32,687.0,14000.0,48971.0,3815.0,15300.0,train
7.89,36.0,2.0,108000.0,8.39,692.0,25000.0,29000.0,3091.0,29000.0,train
18.55,36.0,9.0,50000.0,27.92,667.0,3000.0,199594.0,12803.0,17400.0,train
9.25,36.0,1.0,50000.0,21.17,702.0,15000.0,66113.0,3410.0,12500.0,train
11.99,36.0,,70000.0,4.49,707.0,8000.0,,,,train
18.25,36.0,3.0,50000.0,11.62,672.0,8125.0,30515.0,3514.0,2900.0,train
13.99,36.0,1.0,66000.0,17.14,677.0,11075.0,16818.0,1166.0,6700.0,train
13.68,36.0,4.0,29000.0,21.66,672.0,8000.0,19318.0,1626.0,7600.0,train
13.99,36.0,2.0,74000.0,12.59,697.0,17600.0,,,17900.0,train
6.03,36.0,0.0,75000.0,24.38,762.0,23600.0,105891.0,7626.0,62000.0,train
12.12,36.0,0.0,90000.0,6.23,722.0,12000.0,,,2000.0,train
18.55,36.0,9.0,45000.0,12.69,677.0,7125.0,16756.0,919.0,5200.0,train
14.49,36.0,2.0,159925.0,6.42,667.0,7650.0,41797.0,984.0,7400.0,train
10.99,36.0,,127000.0,12.4,732.0,21000.0,,,,train
9.17,36.0,2.0,113000.0,10.04,752.0,15000.0,75469.0,7986.0,36400.0,train
18.25,60.0,6.0,65000.0,24.0,682.0,25000.0,80425.0,3153.0,27200.0,train
7.69,36.0,1.0,65000.0,12.26,717.0,25000.0,36445.0,3975.0,12400.0,train
19.19,60.0,9.0,81000.0,17.69,667.0,20000.0,58296.0,3687.0,10100.0,train
6.03,36.0,4.0,48900.0,20.29,767.0,8000.0,44214.0,7613.0,4300.0,train
18.25,36.0,7.0,110000.0,9.28,727.0,35000.0,120753.0,4112.0,82400.0,train
12.29,60.0,5.0,115000.0,3.12,787.0,20000.0,32107.0,3496.0,13000.0,train
8.39,36.0,2.0,33600.0,19.25,677.0,10000.0,21500.0,1127.0,7500.0,train
9.99,60.0,4.0,109000.0,27.68,702.0,12500.0,283665.0,28269.0,55000.0,train
18.75,36.0,2.0,135000.0,2.63,702.0,35000.0,30359.0,3999.0,29059.0,train
7.62,36.0,9.0,80000.0,28.15,722.0,2825.0,492215.0,23033.0,32697.0,train
6.99,36.0,1.0,55000.0,27.8,722.0,10000.0,258338.0,15246.0,25500.0,train
15.61,60.0,5.0,105000.0,22.77,672.0,33300.0,103023.0,5977.0,24000.0,train
8.18,36.0,6.0,70000.0,9.75,682.0,4800.0,75922.0,6512.0,5300.0,train
12.29,36.0,2.0,25000.0,32.79,667.0,10000.0,37809.0,2265.0,13200.0,train
16.29,60.0,2.0,56000.0,18.88,727.0,25725.0,276429.0,31422.0,15000.0,train
9.17,36.0,0.0,150000.0,16.23,707.0,35000.0,91293.0,7512.0,39300.0,train
22.95,60.0,11.0,50000.0,23.52,662.0,17600.0,43226.0,2712.0,5700.0,train
19.72,60.0,9.0,48000.0,31.95,677.0,18825.0,,,10300.0,train
15.59,36.0,3.0,175000.0,3.77,702.0,28000.0,426475.0,48915.0,2500.0,train
10.16,36.0,0.0,102000.0,6.92,712.0,28000.0,48118.0,3731.0,31400.0,train
15.31,36.0,5.0,52000.0,15.46,662.0,6125.0,23364.0,3253.0,750.0,train
8.18,36.0,2.0,29000.0,5.3,712.0,4800.0,21100.0,215.0,15500.0,train
15.1,36.0,1.0,75000.0,12.09,672.0,25000.0,44271.0,5154.0,14200.0,train
10.15,36.0,6.0,35000.0,26.47,677.0,12000.0,48173.0,1539.0,17000.0,train
22.15,36.0,4.0,29000.0,38.74,667.0,8675.0,100098.0,8224.0,11700.0,train
15.22,60.0,2.0,30500.0,30.3,712.0,10000.0,52269.0,2054.0,20300.0,train
13.11,36.0,1.0,35000.0,29.9,682.0,12000.0,56100.0,1626.0,32100.0,train
6.03,36.0,2.0,86700.0,21.72,742.0,15275.0,285079.0,12673.0,56000.0,train
13.35,36.0,2.0,13200.0,24.09,732.0,5875.0,15827.0,1053.0,8100.0,train
14.49,36.0,3.0,20748.0,10.24,682.0,6000.0,49843.0,9007.0,8500.0,train
16.55,60.0,2.0,32500.0,7.53,667.0,11700.0,45932.0,10952.0,2300.0,train
18.54,36.0,9.0,58500.0,27.6,697.0,29000.0,218938.0,16305.0,37000.0,train
11.99,36.0,7.0,45000.0,16.69,692.0,12500.0,154425.0,11856.0,4800.0,train
12.49,36.0,3.0,136000.0,16.52,697.0,25000.0,109056.0,6325.0,23200.0,train
10.99,36.0,5.0,30000.0,21.56,687.0,10000.0,161328.0,16385.0,700.0,train
21.67,60.0,9.0,55000.0,35.24,687.0,22325.0,200728.0,12408.0,12000.0,train
15.21,60.0,,80000.0,15.97,682.0,6000.0,,,,train
7.49,36.0,5.0,122000.0,26.65,697.0,24000.0,134466.0,3805.0,70300.0,train
13.35,36.0,10.0,99600.0,12.75,662.0,10000.0,38526.0,3227.0,2700.0,train
13.35,36.0,9.0,110000.0,20.84,697.0,35000.0,110475.0,6213.0,29700.0,train
12.99,36.0,4.0,51000.0,20.52,692.0,12000.0,193719.0,22261.0,13100.0,train
11.55,36.0,1.0,37700.0,24.35,707.0,16450.0,27100.0,1364.0,12200.0,train
13.66,60.0,4.0,132000.0,16.29,697.0,12000.0,82782.0,4955.0,20400.0,train
13.11,36.0,0.0,16500.0,19.64,707.0,6200.0,,,18200.0,train
18.24,60.0,8.0,47000.0,15.12,662.0,11925.0,219131.0,25736.0,6300.0,train
13.53,36.0,1.0,100000.0,8.15,667.0,6950.0,23868.0,2815.0,1700.0,train
11.44,36.0,1.0,21000.0,13.09,702.0,7200.0,12600.0,1238.0,8500.0,train
7.26,36.0,3.0,71000.0,17.8,717.0,11000.0,69479.0,3743.0,11300.0,train
11.44,36.0,6.0,47000.0,29.88,697.0,9000.0,245455.0,11701.0,27700.0,train
23.28,60.0,1.0,63500.0,10.92,697.0,27800.0,28900.0,2927.0,17300.0,train
12.35,36.0,5.0,89064.0,24.14,707.0,24000.0,368222.0,27934.0,42200.0,train
13.11,36.0,1.0,47000.0,16.93,697.0,17000.0,99161.0,11419.0,15100.0,train
15.31,36.0,3.0,50000.0,10.71,672.0,9600.0,234400.0,23166.0,9500.0,train
17.57,36.0,8.0,92000.0,25.33,687.0,35000.0,121407.0,8274.0,30000.0,train
10.64,36.0,3.0,41000.0,17.94,687.0,9000.0,41751.0,4276.0,9000.0,train
18.55,60.0,5.0,71000.0,23.41,672.0,25600.0,124529.0,6124.0,26800.0,train
20.49,60.0,6.0,67500.0,22.51,672.0,18175.0,129010.0,8300.0,7900.0,train
14.99,36.0,4.0,36722.0,34.71,677.0,10000.0,39863.0,1872.0,6500.0,train
6.92,36.0,0.0,60000.0,20.14,712.0,20000.0,113451.0,10388.0,39800.0,train
20.2,60.0,4.0,138000.0,7.01,692.0,28000.0,624600.0,62665.0,15800.0,train
7.62,36.0,4.0,48000.0,21.9,707.0,10000.0,115843.0,5672.0,86300.0,train
16.99,60.0,2.0,80000.0,26.72,682.0,35000.0,85519.0,9954.0,14400.0,train
22.15,60.0,5.0,40000.0,13.74,667.0,14375.0,23000.0,3249.0,9500.0,train
9.67,36.0,1.0,32000.0,18.45,682.0,10000.0,102250.0,3310.0,15000.0,train
12.69,60.0,1.0,88978.0,14.55,707.0,35000.0,43300.0,6531.0,34100.0,train
9.71,60.0,3.0,200000.0,11.38,712.0,24000.0,430778.0,27564.0,27200.0,train
9.99,36.0,2.0,55000.0,1.9,697.0,6000.0,18300.0,574.0,11500.0,train
11.67,36.0,8.0,65000.0,17.73,667.0,10000.0,132737.0,8472.0,24000.0,train
18.92,36.0,3.0,40000.0,31.76,727.0,9600.0,57708.0,2574.0,2100.0,train
11.55,36.0,5.0,24000.0,15.2,682.0,8000.0,69415.0,7208.0,10000.0,train
13.98,36.0,5.0,38000.0,20.56,687.0,13625.0,148334.0,20207.0,6600.0,train
7.62,36.0,1.0,125000.0,9.0,767.0,15000.0,88012.0,9088.0,52500.0,train
7.49,36.0,5.0,110000.0,29.26,732.0,20000.0,185460.0,9951.0,42800.0,train
15.59,36.0,5.0,40000.0,24.54,677.0,5375.0,61755.0,3690.0,5500.0,train
13.66,36.0,2.0,14500.0,34.27,682.0,6350.0,23615.0,2867.0,6200.0,train
13.35,36.0,4.0,35000.0,12.96,672.0,10075.0,29800.0,2148.0,17400.0,train
21.15,60.0,7.0,150000.0,13.79,702.0,12000.0,116850.0,3524.0,28500.0,train
15.8,36.0,4.0,400000.0,9.37,687.0,35000.0,405345.0,31417.0,27000.0,train
12.29,36.0,4.0,45000.0,3.76,757.0,6325.0,47200.0,881.0,44300.0,train
9.25,36.0,1.0,55000.0,17.5,687.0,13000.0,123263.0,10750.0,20000.0,train
6.62,36.0,5.0,120000.0,8.03,752.0,7000.0,,,19700.0,train
14.33,36.0,0.0,35000.0,14.74,667.0,11500.0,59282.0,8189.0,17300.0,train
18.54,60.0,2.0,50000.0,36.65,662.0,20900.0,44700.0,4156.0,25600.0,train
18.84,60.0,1.0,81000.0,9.38,682.0,14000.0,44378.0,5114.0,6500.0,train
15.61,36.0,20.0,30000.0,27.52,677.0,7000.0,88185.0,3380.0,17700.0,train
12.12,36.0,4.0,50000.0,6.41,707.0,5000.0,21100.0,622.0,15100.0,train
12.85,36.0,2.0,58000.0,7.01,662.0,9925.0,257945.0,17579.0,3800.0,train
9.99,36.0,1.0,15000.0,9.84,717.0,4200.0,27700.0,607.0,25500.0,train
11.14,36.0,4.0,97000.0,12.8,682.0,18250.0,235480.0,30388.0,4300.0,train
14.33,36.0,2.0,110000.0,8.04,662.0,17500.0,27625.0,2701.0,3000.0,train
12.29,60.0,10.0,50000.0,26.6,697.0,12000.0,169179.0,8140.0,17700.0,train
13.65,36.0,8.0,37000.0,5.74,667.0,4200.0,6400.0,323.0,4700.0,train
14.16,60.0,6.0,70000.0,19.46,712.0,10400.0,248390.0,11359.0,39800.0,train
15.31,60.0,4.0,162000.0,13.57,742.0,35000.0,508432.0,32965.0,71400.0,train
10.49,60.0,0.0,98000.0,6.95,712.0,15000.0,469985.0,34452.0,19300.0,train
20.2,60.0,8.0,125000.0,17.32,677.0,35000.0,451204.0,32934.0,63200.0,train
12.69,36.0,9.0,45000.0,22.96,692.0,20000.0,71773.0,1579.0,40800.0,train
14.99,60.0,7.0,43000.0,27.57,677.0,14350.0,81317.0,4706.0,12500.0,train
15.61,36.0,1.0,65000.0,11.32,682.0,25925.0,32658.0,2730.0,9300.0,train
11.99,36.0,17.0,60000.0,28.25,692.0,3300.0,103651.0,2731.0,31000.0,train
13.98,36.0,1.0,53000.0,21.67,722.0,9000.0,45499.0,2729.0,10400.0,train
15.61,36.0,9.0,85000.0,38.25,682.0,7000.0,122479.0,6423.0,23200.0,train
11.14,36.0,1.0,45000.0,20.32,702.0,18000.0,50657.0,4396.0,29110.0,train
15.31,36.0,0.0,87500.0,20.36,677.0,15000.0,303700.0,23856.0,54500.0,train
14.33,60.0,3.0,80000.0,14.4,702.0,19000.0,65747.0,5183.0,20589.0,train
16.29,36.0,2.0,45000.0,15.96,677.0,7500.0,17312.0,2273.0,12100.0,train
12.99,36.0,4.0,89000.0,21.02,667.0,20000.0,65755.0,6401.0,2500.0,train
11.53,36.0,3.0,35776.0,10.77,662.0,10800.0,33850.0,2792.0,5800.0,train
6.62,36.0,2.0,105000.0,5.91,717.0,12800.0,325646.0,35967.0,32478.0,train
7.89,36.0,6.0,60000.0,8.16,687.0,8400.0,34539.0,628.0,13000.0,train
18.92,60.0,6.0,50000.0,32.49,722.0,6000.0,231541.0,18033.0,22900.0,train
6.39,36.0,,85100.0,6.35,797.0,4500.0,,,,train
10.16,36.0,0.0,50000.0,25.78,707.0,14400.0,34988.0,3517.0,12400.0,train
12.35,36.0,5.0,16000.0,24.45,697.0,2400.0,12200.0,1509.0,5200.0,train
17.14,36.0,3.0,35000.0,33.44,687.0,11850.0,137562.0,10732.0,6400.0,train
14.99,36.0,5.0,26000.0,23.78,662.0,6400.0,53160.0,2956.0,2900.0,train
12.99,36.0,0.0,45000.0,10.77,682.0,10500.0,214400.0,23768.0,29400.0,train
21.15,36.0,2.0,65000.0,0.46,667.0,3000.0,143296.0,46452.0,700.0,train
5.32,36.0,3.0,44700.0,18.47,747.0,19000.0,44690.0,11097.0,2000.0,train
11.44,36.0,12.0,65000.0,13.07,662.0,6600.0,54263.0,2637.0,24600.0,train
6.54,60.0,,33600.0,18.18,762.0,12000.0,,,,train
12.69,60.0,4.0,41760.0,22.96,682.0,15000.0,172609.0,22655.0,1900.0,train
12.69,60.0,0.0,30000.0,6.2,712.0,14975.0,13400.0,3487.0,13400.0,train
13.66,36.0,4.0,245000.0,12.53,662.0,6000.0,566294.0,29732.0,29200.0,train
13.33,36.0,4.0,45000.0,24.63,672.0,16300.0,214318.0,20748.0,14000.0,train
12.99,36.0,5.0,36000.0,18.47,687.0,6500.0,128800.0,9947.0,15900.0,train
17.57,60.0,4.0,65000.0,28.16,702.0,28550.0,86183.0,3581.0,17600.0,train
13.06,36.0,,44004.0,16.31,677.0,6000.0,,,,train
6.03,36.0,6.0,100000.0,13.31,732.0,25000.0,248901.0,18362.0,41900.0,train
6.03,36.0,4.0,65000.0,16.9,722.0,16000.0,271638.0,15666.0,44400.0,train
11.99,36.0,11.0,84000.0,22.86,687.0,10000.0,114147.0,5624.0,30500.0,train
13.98,36.0,7.0,45475.0,23.62,672.0,3600.0,54452.0,4597.0,11900.0,train
15.61,60.0,8.0,51000.0,27.44,692.0,19200.0,177626.0,7834.0,18100.0,train
12.35,36.0,3.0,68000.0,16.45,712.0,10000.0,27744.0,2457.0,10900.0,train
8.9,36.0,0.0,60000.0,22.86,702.0,8000.0,64820.0,2079.0,17000.0,train
18.75,36.0,4.0,61000.0,14.85,687.0,7200.0,32621.0,4743.0,3300.0,train
18.25,60.0,1.0,65000.0,16.58,682.0,25000.0,43496.0,6490.0,8800.0,train
15.61,36.0,4.0,40000.0,17.4,667.0,8000.0,42152.0,2948.0,7400.0,train
13.98,36.0,7.0,100000.0,13.27,667.0,10000.0,26972.0,5136.0,18400.0,train
20.49,36.0,3.0,90800.0,16.0,707.0,5000.0,59174.0,7180.0,10800.0,train
25.8,60.0,6.0,95000.0,13.43,707.0,13700.0,112032.0,12265.0,3800.0,train
12.29,36.0,8.0,52000.0,8.82,707.0,10000.0,18105.0,1938.0,12500.0,train
6.68,36.0,3.0,120000.0,5.74,712.0,20000.0,406866.0,64546.0,8800.0,train
11.99,36.0,5.0,96000.0,11.53,762.0,28000.0,417353.0,30411.0,12000.0,train
8.19,36.0,12.0,125000.0,14.45,697.0,15000.0,517420.0,24745.0,36300.0,train
20.99,36.0,3.0,42200.0,34.81,667.0,4000.0,42080.0,8332.0,32900.0,train
11.53,36.0,13.0,92000.0,20.08,712.0,7500.0,360186.0,13251.0,19200.0,train
6.24,36.0,11.0,114545.0,6.78,682.0,6000.0,557467.0,78623.0,21900.0,train
11.53,36.0,7.0,52000.0,28.39,677.0,12000.0,65020.0,2232.0,22600.0,train
21.0,36.0,5.0,37000.0,26.59,677.0,3500.0,182725.0,12763.0,7100.0,train
13.98,36.0,11.0,39960.0,9.13,677.0,2500.0,17100.0,247.0,9800.0,train
12.99,36.0,1.0,49000.0,18.66,662.0,13000.0,40957.0,4298.0,10600.0,train
8.67,36.0,0.0,85000.0,11.17,682.0,8000.0,302552.0,51566.0,6400.0,train
18.55,36.0,2.0,237000.0,12.99,687.0,6700.0,613952.0,47888.0,24000.0,train
13.33,36.0,6.0,31344.0,25.68,692.0,8000.0,45879.0,3206.0,5600.0,train
11.99,60.0,4.0,93000.0,14.83,667.0,21000.0,499962.0,29678.0,49400.0,train
11.53,36.0,10.0,73000.0,7.55,667.0,10000.0,20391.0,1100.0,8000.0,train
13.05,36.0,4.0,57200.0,7.41,677.0,14500.0,21600.0,1740.0,10500.0,train
15.22,36.0,1.0,40000.0,13.71,697.0,11000.0,143280.0,18198.0,5700.0,train
5.32,36.0,4.0,145000.0,14.99,742.0,25000.0,471653.0,12679.0,111800.0,train
14.98,36.0,2.0,154000.0,5.76,682.0,1500.0,447472.0,36388.0,5200.0,train
7.49,36.0,2.0,100000.0,21.8,752.0,25000.0,77596.0,15602.0,18000.0,train
13.23,60.0,,29784.0,12.65,742.0,18250.0,,,,train
8.39,36.0,6.0,219000.0,5.73,717.0,8000.0,278894.0,23598.0,10600.0,train
14.16,36.0,7.0,47080.0,19.47,687.0,8925.0,41592.0,2811.0,2800.0,train
13.66,36.0,5.0,48000.0,16.28,667.0,10000.0,139582.0,12920.0,5300.0,train
14.31,36.0,4.0,60240.0,13.92,672.0,4675.0,23000.0,2671.0,4700.0,train
7.9,36.0,,75000.0,10.58,767.0,24000.0,,,,train
11.99,36.0,4.0,51480.0,16.34,662.0,8000.0,231150.0,24610.0,4900.0,train
12.12,36.0,1.0,50000.0,9.52,687.0,12000.0,186800.0,13257.0,17500.0,train
12.69,60.0,0.0,40000.0,9.24,672.0,12000.0,16600.0,1692.0,11300.0,train
15.61,36.0,5.0,28000.0,9.6,682.0,2000.0,68044.0,10500.0,8100.0,train
19.52,60.0,7.0,100000.0,21.58,667.0,28000.0,288089.0,21833.0,11700.0,train
9.71,36.0,2.0,60000.0,22.9,707.0,15000.0,157012.0,7584.0,55700.0,train
8.19,36.0,1.0,80000.0,9.48,662.0,13000.0,15200.0,2862.0,6500.0,train
20.49,60.0,4.0,94000.0,15.12,677.0,18075.0,32571.0,1152.0,7700.0,train
14.65,36.0,1.0,19000.0,4.42,722.0,1450.0,84723.0,25078.0,4700.0,train
16.29,36.0,3.0,84000.0,11.99,662.0,10000.0,191773.0,20909.0,7500.0,train
15.8,36.0,2.0,31065.0,20.4,682.0,10500.0,23000.0,2178.0,17500.0,train
13.99,36.0,6.0,28000.0,26.49,667.0,8000.0,81978.0,12652.0,5800.0,train
7.12,36.0,2.0,70000.0,22.75,777.0,15000.0,387968.0,37951.0,22500.0,train
15.61,36.0,2.0,61000.0,21.52,662.0,15000.0,179351.0,5323.0,5700.0,train
24.5,60.0,2.0,32760.0,7.99,662.0,13050.0,10200.0,2989.0,7900.0,train
11.99,36.0,1.0,47254.0,20.24,672.0,13000.0,46279.0,6574.0,9100.0,train
7.62,36.0,10.0,75000.0,12.25,732.0,20000.0,152100.0,3152.0,41100.0,train
14.98,36.0,3.0,156000.0,8.72,682.0,30000.0,50831.0,4473.0,32900.0,train
15.59,60.0,7.0,90000.0,12.35,662.0,16000.0,234919.0,12480.0,18200.0,train
15.59,60.0,3.0,88000.0,13.28,687.0,20000.0,57183.0,4697.0,25600.0,train
13.33,36.0,9.0,45000.0,29.47,682.0,10000.0,144418.0,9323.0,12650.0,train
11.67,36.0,2.0,90000.0,34.15,692.0,14500.0,136843.0,5860.0,47100.0,train
13.57,36.0,,52000.0,15.48,682.0,12000.0,,,,train
12.49,36.0,3.0,125000.0,19.84,667.0,8100.0,187819.0,4511.0,5100.0,train
7.9,36.0,2.0,90000.0,23.16,707.0,18000.0,112410.0,5815.0,37700.0,train
9.99,60.0,4.0,150000.0,14.18,702.0,26300.0,734931.0,101573.0,37200.0,train
6.49,36.0,1.0,46000.0,14.23,747.0,12000.0,171384.0,15466.0,19700.0,train
11.44,60.0,4.0,48000.0,23.93,672.0,15000.0,198543.0,17960.0,9900.0,train
16.24,36.0,0.0,60000.0,29.92,702.0,3600.0,68412.0,6217.0,20300.0,train
9.99,36.0,3.0,53000.0,38.45,697.0,24000.0,137683.0,8047.0,26600.0,train
14.99,36.0,4.0,47828.0,32.32,702.0,13600.0,156200.0,13673.0,5000.0,train
12.49,36.0,0.0,75000.0,3.7,682.0,9650.0,5800.0,927.0,5200.0,train
6.39,36.0,9.0,55000.0,21.6,667.0,5300.0,148395.0,8831.0,9400.0,train
13.11,36.0,9.0,56528.0,7.81,687.0,9000.0,362052.0,24510.0,15700.0,train
9.99,36.0,2.0,83000.0,11.17,687.0,24000.0,36300.0,3574.0,26000.0,train
8.9,36.0,7.0,91000.0,22.12,717.0,10000.0,253861.0,21241.0,8000.0,train
6.03,36.0,4.0,120000.0,11.89,812.0,10000.0,76276.0,4328.0,20400.0,train
12.35,36.0,1.0,41600.0,19.93,682.0,12800.0,29100.0,5338.0,17500.0,train
17.57,60.0,5.0,90400.0,12.62,717.0,20000.0,331787.0,24883.0,50800.0,train
11.53,36.0,9.0,200000.0,7.81,687.0,25000.0,355381.0,10249.0,31800.0,train
15.31,60.0,4.0,185000.0,24.94,742.0,35000.0,929131.0,59317.0,38700.0,train
19.47,60.0,1.0,28000.0,10.42,672.0,11150.0,13300.0,1144.0,4700.0,train
14.65,60.0,2.0,89000.0,7.98,737.0,30000.0,,,15300.0,train
21.0,36.0,6.0,155000.0,15.55,682.0,5000.0,411421.0,25766.0,19800.0,train
8.18,60.0,3.0,48000.0,14.58,752.0,16800.0,189652.0,14457.0,6000.0,train
16.99,36.0,3.0,30000.0,30.92,697.0,5400.0,92378.0,8018.0,43000.0,train
14.65,60.0,4.0,124886.0,22.52,757.0,30000.0,,,0.0,train
17.77,36.0,1.0,85000.0,15.47,667.0,8000.0,354976.0,24206.0,18000.0,train
